SampleID,label,Influenza,BioProject,HostGroup,HostType,Season,Age,Sex,Feeding,Species,Location,month,Sphingobacterium__4966214a,Pedobacter__e5eb02f3,Sphingobacteriaceae__736f2237,Parabacteroides__ef4b9171,Bacteroides__a13d2ac8,Prevotellaceae_Ga6A1_group__408c8c2d,Prevotellaceae__282df84e,Incertae_Sedis__32018bce,Prevotella__8ef7520d,Porphyromonas__c465f577,Bacteroidales__8e7f285d,H1__5c1b884f,Flavobacterium__63d393fc,Atopobium__81d6cbdb,Arcanobacterium__4c9ad755,Micrococcales__9eb9acee,Rothia__da821e0a,Lawsonella__30d3ed51,Varibaculum__84b87a55,Schaalia__ed995199,Stenotrophomonas__a6eadb2d,Escherichia-Shigella__6e37ae39,Pasteurellaceae__5a64a6f1,Psittacicella__f8bb29a5,Comamonadaceae__c51976b3,Moraxella__00b629e3,Pseudomonas__13b2a473,Halomonas__7333e261,unclassified__0c9e3ed5,Fusibacter__adc4c72e,Desulfovibrio__5d53bfb2,Brevundimonas__da6b37f3,Methylobacterium__1458f1e7,Clostridium__98fcf594,Bacillota__9ccfad18,Mageeibacillus__816bc635,Colidextribacter__d74cd658,UCG-005__4ce32c4e,Oscillospiraceae__ca53da73,Faecalibacterium__a50e8f12,Incertae_Sedis__efb1124a,Ruminococcaceae__0775e59c,Caecibacterium__9265d514,Campylobacter__af35970d,Helicobacter__acc07901,Lachnospiraceae_UCG-010__5bd5c394,Lachnospiraceae__cafeeea8,Incertae_Sedis__03d08b31,Peptoniphilus__172051db,Parvimonas__e9165b84,Peptococcus__e616d0c9,Candidatus_Arthromitus__04c4a458,Streptococcus__bf0a5e99,Gemella__da6858e2,Staphylococcus__463b2f04,Catellicoccus__f52c8cce,Lactobacillales__8ad1796f,Mycoplasmataceae__8e450566,Thomasclavelia__c4abcba6,Incertae_Sedis__b81519f9,Megamonas__97771191,Veillonellaceae__e56b0756,Veillonellales-Selenomonadales__eb04e82f,Veillonella__6718eb07,Phascolarctobacterium__1683506d,Fusobacterium__0daf4b3d,Incertae_Sedis__c3a9c557,Oceanivirga__5702680e,Leptotrichiaceae__d27439ff,Cetobacterium__024cc2ba
SRR7146772,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,filter,Anasclypeata,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",1.0,1,0,0,3,19,20,0,0,0,0,0,0,67,0,0,0,0,0,3,0,1,0,0,15,0,0,6,0,0,0,2,7,0,0,0,0,7,0,4,0,3,1,18,4199,0,2,553,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,8,0
SRR7146773,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,50,58,6,0,32,0,0,0,0,0,0,0,2408,0,0,0,0,13,0,0,51,0,32,718,0,0,303,63,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,448,0,0,102,0,0,0,21,0,0,0,186,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
SRR7146774,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anascarolinensis,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",1.0,5,0,0,5,3,0,0,0,0,0,0,0,239,0,2,0,0,0,23,0,2,0,0,928,0,0,26,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,227,0,0,3,0,0,0,0,16,0,0,0,0,5,0,0,0,8,0,6,0,0,2162,0
SRR7146775,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,0,0,0,0,19,0,0,9,93,41,654,0,22,0,0,81,126,0,59,12,9,0,28,0,0,0,3,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,8,2218,0,6,169,194,46,0,30,8,92,2,88,0,75,76,0,335,0,0,0,435,0,15,12,0,12,0
SRR7146776,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,14,15,4,0,0,0,0,0,0,1408,4,0,464,0,0,0,0,0,34,0,19,0,0,1257,6,0,46,2,27,0,0,66,4,0,0,3,0,0,0,0,0,0,4,1202,8,0,114,0,0,16,6,62,11,0,0,0,8,0,0,59,0,87,0,0,0,0,0,1,0,0
SRR7146777,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,2,3,0,0,9,0,0,0,0,89,0,0,165,2,0,5,0,0,4,0,10,3,4,5,9,0,23,12,0,10,0,12,0,0,7,0,0,8,4,0,0,0,123,3669,0,0,234,0,23,71,25,0,0,0,9,21,0,0,0,10,0,0,13,0,0,49,95,0,20,251
SRR7146778,0,Neg,PRJNA464410,Duck,Duck,FW,H,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,32,41,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,6,0,0,30,0,0,444,14,0,18,15,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,3378,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,367,0,0,0,0
SRR7146780,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anascarolinensis,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",1.0,12,0,7,0,55,0,0,0,0,436,0,0,549,0,0,9,0,0,0,0,12,0,0,170,1,0,34,0,9,0,0,39,7,0,0,0,0,0,8,0,5,0,43,1179,0,2,1527,0,0,0,0,0,0,0,27,9,0,87,0,8,0,98,0,0,0,308,0,0,325,3
SRR7146781,0,Neg,PRJNA464410,Duck,Duck,FW,H,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,5,0,24,0,6,0,0,0,0,0,393,0,9,0,0,0,14,0,0,2,0,518,0,0,51,20,0,0,0,22,16,0,0,0,0,0,0,0,2,12,0,1141,398,0,234,0,24,0,24,0,0,0,3,0,0,0,1,1,28,0,9,0,0,2034,0,0,6,0
SRR7146782,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,16,0,13,0,222,0,9,0,0,106,3,0,292,0,0,0,0,0,5,0,16,0,0,301,0,0,29,17,0,0,10,27,0,0,0,0,0,0,0,0,0,6,0,2433,30,0,214,1,9,20,0,0,0,0,0,0,0,0,3,0,269,0,15,0,0,412,0,0,498,0
SRR7146783,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,40,1950,0,0,0,0,0,9,0,31,0,0,0,0,0,0,0,0,0,0,284,1,0,0,0,0,0,63,0,0,0,5,0,31,41,115,33,33,85,0,817,47,0,51,0,4,19,0,0,0,0,2,0,0,0,0,2,340,0,0,0,387,488,3,0,119,0
SRR7146784,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasacuta,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",12.0,0,0,0,0,3,0,5,0,0,1,0,0,2,0,0,0,0,0,40,0,1,0,0,344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2276,13,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,17,177,0,0,1,10,0,0,2060,0
SRR7146785,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,1,2,3,4,106,0,0,0,0,5,1,0,106,0,0,0,1,23,0,0,0,0,4,8,0,0,6,2,0,6,0,5,1,0,0,0,0,12,2,8,0,0,128,4169,0,7,44,0,0,24,0,0,0,3,228,0,0,0,0,2,0,11,0,0,0,62,12,0,4,0
SRR7146786,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anascarolinensis,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",12.0,4,2,2,0,44,4,4,0,1,161,8,0,45,0,4,0,0,1,1,0,2,0,0,845,0,0,6,2,1,1,1,4,0,2,0,0,7,7,7,2,0,22,36,1163,0,1,283,0,0,5,0,0,0,0,2,0,0,0,0,1,72,12,38,0,8,3,67,4,2112,3
SRR7146787,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,0,0,7,0,0,0,0,2060,0,0,23,0,0,223,0,0,259,0,0,0,0,90,0,0,3,0,43,0,0,1,0,0,0,0,0,0,0,0,0,2,0,110,0,0,82,0,0,0,0,0,4,0,0,0,20,0,0,0,0,2073,0,0,0,0,0,0,0,0
SRR7146788,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,filter,Anasclypeata,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",10.0,1,0,6,0,40,6,0,0,0,0,0,0,167,0,58,54,0,2,35,0,16,1,3,6,1,0,13,9,23,281,0,7,0,0,13,0,0,0,2,0,0,2,308,1426,0,1,1294,0,0,55,15,0,3,0,5,0,8,0,0,36,0,1000,0,0,0,26,6,0,0,62
SRR7146789,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,0,0,0,0,4,3,0,0,0,0,0,0,98,0,0,0,0,5,0,0,4,0,5,51,0,0,8,0,0,66,0,11,0,0,0,0,0,0,6,0,0,0,542,3965,19,0,35,0,0,14,0,0,10,0,35,0,0,0,0,0,0,45,0,2,3,34,0,0,1,34
SRR7146790,1,Pos,PRJNA464410,Duck,Duck,S,A,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,18,4,0,0,312,5,3,0,0,13,0,7,229,0,9,0,0,0,11,0,6,0,0,412,0,0,17,2,0,0,2,14,0,0,0,0,0,0,9,0,0,28,59,1886,1,0,248,0,0,67,0,2,0,0,12,0,3,0,192,2,0,0,0,0,0,1152,0,0,275,0
SRR7146792,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,0,0,0,0,0,0,0,189,96,1133,0,0,4,0,0,0,0,0,0,0,0,0,1762,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0
SRR7146794,0,Neg,PRJNA464410,Duck,Duck,S,A,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,0,11,0,0,0,0,0,95,291,294,0,0,222,0,0,0,150,0,0,117,0,0,729,29,0,24,19,0,0,0,0,45,0,7,0,0,0,0,0,0,0,0,0,320,16,0,120,0,0,0,0,0,636,107,96,0,169,0,0,0,0,0,0,1503,0,0,0,0,0,0
SRR7146797,1,Pos,PRJNA464410,Duck,Duck,S,A,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,16,0,5,0,0,0,0,59,681,127,0,0,1169,0,0,0,540,0,0,0,47,0,346,0,4,0,6,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,707,39,5,0,72,132,0,0,0,0,0,797,0,60,0,0,0,0
SRR7146798,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,0,0,0,0,0,0,0,0,171,120,0,0,776,0,0,0,570,0,0,0,0,0,140,4,0,0,22,12,0,0,0,66,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1014,46,30,0,86,130,0,0,0,0,65,1567,0,60,0,0,77,0
SRR7146800,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,0,1388,29,0,0,0,0,0,0,36,0,3,0,0,0,27,0,0,0,0,473,0,0,4,2,0,0,0,6,0,0,0,0,6,15,57,7,0,340,37,1551,0,0,143,0,0,0,0,0,0,0,0,0,0,0,521,2,0,0,36,0,0,15,0,0,302,0
SRR7146802,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,0,0,0,0,2,0,0,0,0,383,0,0,0,23,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,2,127,1920,17,0,26,0,0,0,0,0,1,0,0,0,2,46,0,22,0,0,6,3,0,1371,305,0,223,0
SRR7146803,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,0,0,0,0,0,0,0,0,18,131,1,0,44,3,0,0,11,0,0,0,0,0,4,53,0,0,0,0,0,25,0,0,0,0,1,0,0,0,8,0,0,11,28,2279,0,0,106,5,0,0,0,185,36,7,0,0,0,36,2,16,0,0,0,16,0,1276,402,0,296,0
SRR7146804,0,Neg,PRJNA464410,Duck,Duck,FW,H,F,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,1,0,0,16,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,12,699,206,0,21,0,2,8,3,0,0,0,20,0,0,0,0,3,0,0,4,0,0,3930,0,0,46,0
SRR7146806,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,0,0,0,0,0,0,0,0,0,18,0,2,36,0,8,0,10,0,0,0,3,0,0,187,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,5,75,4249,0,0,182,0,0,3,0,0,4,5,5,0,0,0,0,0,0,59,0,30,0,0,0,0,112,0
SRR7146807,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,0,0,0,20,265,65,56,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,1,0,0,0,0,0,0,0,0,31,22,9,0,100,87,2687,25,4,136,0,0,0,0,211,0,0,0,0,0,3,9,0,18,4,0,9,7,638,0,0,428,0
SRR7146809,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasacuta,"ConawayRanch,YoloCounty",11.0,0,0,0,0,4,0,2,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,3,197,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,84,4445,10,0,10,0,0,1,0,0,0,0,1,0,12,0,0,0,0,10,0,0,0,18,1,0,156,0
SRR7146810,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,10,0,0,101,1144,380,346,0,0,385,17,0,161,0,12,0,15,0,0,0,4,0,3,149,0,0,4,0,2,0,0,10,4,0,0,14,25,15,92,97,20,18,0,915,0,13,113,0,0,8,6,0,8,0,0,0,0,5,5,53,0,18,0,0,2,16,634,9,24,11
SRR7146811,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasplatyrhynchos,"ConawayRanch,YoloCounty",11.0,0,0,0,0,4,0,0,0,0,360,0,0,0,41,0,3,0,0,5,0,0,0,0,279,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2193,9,0,92,0,0,9,0,0,0,0,0,0,0,13,0,6,0,7,0,0,0,643,1013,106,210,0
SRR7146814,0,Neg,PRJNA464410,Duck,Duck,FW,A,F,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,0,0,0,6,41,228,0,0,74,0,18,0,98,0,0,0,0,0,0,17,0,0,6,0,9,0,0,0,4,0,5,10,0,0,0,0,0,0,36,2692,5,0,347,4,0,0,21,0,111,8,0,0,16,657,0,0,0,0,241,79,0,96,0,0,171,0
SRR7146815,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,15,0,0,0,0,0,0,0,0,0,39,434,0,0,160,0,8,39,0,0,0,4,12,0,0,12,0,13,0,0,16,0,0,15,0,0,3,0,0,0,0,57,433,0,0,192,11,11,0,26,0,24,0,0,1756,0,0,0,0,0,0,328,13,0,35,0,0,8,1329
SRR7146816,0,Neg,PRJNA464410,Duck,Duck,FW,A,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,0,13,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,6,0,0,0,0,3,0,0,0,0,0,187,3775,0,0,825,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25
SRR7146817,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,53,0,37,0,22,0,0,0,0,118,0,6,1281,0,0,0,0,14,7,0,41,0,0,155,18,0,37,56,0,0,0,117,26,0,0,0,0,0,0,0,0,10,63,2207,0,0,91,0,0,10,0,0,19,0,8,0,60,0,0,5,87,36,0,0,28,21,36,0,283,0
SRR7146819,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,0,0,0,0,0,0,0,191,73,1238,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,790,0,0,0,0,0,0,0,0,0,685,0,0,6,0,0,0
SRR7146820,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",7.0,0,0,0,0,0,0,0,200,57,1324,0,0,7,0,0,0,0,0,0,0,0,0,1599,0,0,249,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,9,0,0,0,0,0,0,788,0,0,42,0,0,0,0,0,0,672,0,0,0,0,0,0
SRR7146821,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,55,0,20,0,0,0,0,0,0,0,0,0,2231,0,57,0,0,0,0,0,19,6,0,1110,18,0,83,7,18,0,0,103,38,0,13,74,0,0,0,0,0,0,0,45,0,0,297,0,0,0,31,0,5,0,0,0,0,0,0,486,0,216,0,0,0,0,13,0,0,0
SRR7146822,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,16,52,20,0,0,0,0,0,0,608,0,0,2087,0,0,71,0,0,0,0,17,0,0,27,11,0,92,23,14,0,0,151,27,0,0,0,0,0,0,0,0,0,0,89,0,0,212,0,0,298,32,0,65,0,11,0,155,0,0,0,0,0,343,0,0,467,21,0,0,0
SRR7146823,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,53,24,180,0,0,0,0,0,0,552,0,40,2600,0,0,0,0,0,0,0,117,33,0,123,65,0,343,34,1,0,0,157,20,0,0,0,0,0,36,0,0,0,53,305,0,0,0,0,0,146,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7146826,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,3,0,17,15,339,21,45,0,0,1100,3,2,277,0,9,403,0,0,9,0,0,0,0,0,5,0,6,3,677,0,16,18,0,0,0,16,0,0,0,0,0,18,0,11,0,0,0,13,28,847,24,0,0,0,0,0,0,0,0,334,2,723,0,0,0,0,0,0,0,0
SRR7146827,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",7.0,0,2,6,0,8,0,10,0,0,1723,0,0,275,0,79,258,0,0,122,0,6,0,0,34,0,0,9,0,16,0,8,13,0,0,7,33,0,0,0,0,0,0,141,231,0,0,260,0,10,203,55,60,449,0,0,0,22,0,0,276,0,222,457,0,0,0,0,0,0,0
SRR7146828,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasacuta,"ConawayRanch,YoloCounty",10.0,0,0,4,0,87,293,415,0,35,7,3,0,102,0,5,0,31,7,2,0,0,0,16,0,0,0,17,3,3,0,0,9,0,0,0,0,14,7,33,0,0,20,52,3214,59,0,158,5,0,0,0,57,52,5,5,0,26,22,0,0,46,0,0,129,12,34,0,0,11,0
SRR7146829,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anascarolinensis,"ConawayRanch,YoloCounty",10.0,0,0,0,0,0,0,9,0,61,79,0,0,55,0,0,0,104,0,8,0,0,14,0,582,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,70,273,0,153,0,0,0,0,0,89,0,0,0,1507,18,0,0,0,78,0,200,0,735,0,0,936,0
SRR7146831,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasacuta,"ConawayRanch,YoloCounty",10.0,0,0,0,3,341,147,399,0,0,26,26,0,7,9,0,0,15,0,0,1,0,0,0,12,0,2,2,0,0,0,0,0,0,0,0,2,0,0,30,30,3,0,5,1510,0,0,33,0,0,64,4,0,1,0,0,0,5,9,0,0,9,121,0,68,0,1326,0,41,749,0
SRR7146832,0,Neg,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anascarolinensis,"ConawayRanch,YoloCounty",10.0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2556,2300,5,0,35,0,0,0,0,0,0,0,0,0,15,1,0,0,0,3,0,0,0,27,0,0,4,2
SRR7146833,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",10.0,0,0,0,0,0,0,0,40,56,120,0,0,43,0,0,0,47,0,0,0,0,0,239,167,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3504,9,0,87,0,0,0,0,0,81,59,0,0,0,0,0,0,0,0,10,380,0,16,0,0,96,0
SRR7146834,1,Pos,PRJNA464410,Duck,Duck,S,A,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,0,0,0,0,0,0,0,298,23,1198,0,0,0,0,0,0,0,0,0,0,0,0,1856,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0
SRR7146835,0,Neg,PRJNA464410,Duck,Duck,S,A,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,29,2,0,0,0,0,0,45,355,2,0,0,413,0,0,0,355,0,23,10,18,0,331,0,0,4,81,9,0,0,0,79,0,0,0,0,0,0,0,0,0,78,0,93,0,0,4,0,0,24,0,0,994,8,0,0,131,341,0,0,0,0,0,1358,0,62,0,0,151,0
SRR7146836,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,4,0,3,0,0,0,0,46,334,61,25,0,420,0,0,0,403,0,1,0,0,0,261,0,0,7,58,3,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,28,0,0,24,0,0,0,0,0,837,127,20,0,157,226,0,0,0,0,0,1764,0,53,0,0,104,0
SRR7146837,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",8.0,31,0,0,0,0,0,0,0,333,392,0,0,175,0,0,0,269,0,62,0,0,0,194,0,0,19,20,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,75,0,0,22,0,0,92,0,0,1010,160,58,0,237,374,0,0,0,0,17,1074,0,0,0,0,338,0
SRR7146838,0,Neg,PRJNA464410,Duck,Duck,FW,H,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0,0,0,155,1357,188,0,0,0,0,80,0,33,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,0,189,0,0,0,0,0,103,127,27,72,28,555,0,266,0,0,27,0,0,0,0,0,0,0,20,0,0,0,100,0,1268,0,0,0,68,308,0,0,7,0
SRR7146839,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,0,9,0,0,0,0,3,0,0,0,0,0,310,0,0,0,0,0,0,0,3,0,5,45,2,0,23,0,30,0,0,9,0,15,0,0,0,0,0,0,0,4,139,817,0,0,510,7,0,0,3,55,111,0,20,138,59,0,9,11,0,0,258,0,0,0,0,0,76,2293
SRR7146840,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,0,0,0,0,0,0,0,264,0,0,50,0,0,29,0,0,89,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4023,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,102,0,423,0,0,0,0,0,0,5,0
SRR7146841,1,Pos,PRJNA464410,Duck,Duck,FW,H,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",11.0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,22,4815,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,5,0,2,0
SRR7146843,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,2,0,0,0,21,0,0,0,0,66,0,0,57,0,14,0,0,0,0,0,1,0,0,754,0,0,3,0,0,0,0,0,0,11,0,0,9,0,0,0,0,6,0,53,3360,0,373,0,0,72,0,0,3,0,3,0,2,0,0,79,0,107,0,0,0,0,0,0,4,0
SRR7146844,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,12,23,0,2,7,0,0,0,0,33,0,0,1103,0,0,22,0,0,7,0,9,0,0,3299,8,0,54,0,0,0,0,23,0,0,6,0,0,0,0,0,0,2,0,239,0,0,35,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,36,0,0,0,20
SRR7146846,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0,0,6,0,634,71,0,0,0,0,1129,0,140,0,0,48,0,0,10,0,7,0,2,491,0,0,4,0,8,0,51,0,0,0,0,0,63,20,417,76,53,119,0,32,0,67,638,0,0,0,16,101,243,0,0,0,0,0,137,193,0,51,0,0,0,0,0,0,0,62
